package,count,api
io.vertx.ext.web.codec,1,io.vertx:vertx-web-common
jodd.madvoc,1,org.jodd:jodd-madvoc
org.springframework.cloud.aws.core.support,1,org.springframework.cloud:spring-cloud-aws-core
org.springframework.cloud.autoconfigure,1,org.springframework.cloud:spring-cloud-context
org.springframework.cloud.netflix.eureka.config,1,org.springframework.cloud:spring-cloud-netflix-eureka-client
org.springframework.cloud.sleuth.baggage,1,org.springframework.cloud:spring-cloud-sleuth-tests-common
org.springframework.cloud.task.listener,1,org.springframework.cloud:spring-cloud-task-core
org.springframework.mock.http.client,1,org.springframework:spring-test
org.springframework.cloud.aws.paramstore,1,org.springframework.cloud:spring-cloud-aws-parameter-store-config
org.springframework.cloud.stream.function,4,org.springframework.cloud:spring-cloud-stream
org.springframework.security.crypto.util,1,org.springframework.security:spring-security-crypto
org.ssssssss.magicapi.modules.http,1,org.ssssssss:magic-api
org.apache.flink.table.api.constraints,1,org.apache.flink:flink-table-common
org.springframework.amqp.rabbit.support,1,org.springframework.amqp:spring-rabbit
org.springframework.integration.context,1,org.springframework.integration:spring-integration-core
org.statefulj.persistence.annotations,1,org.statefulj:statefulj-fsm
org.springframework.data.mongodb.repository,1,org.springframework.data:spring-data-mongodb
io.streamnative.pulsar.handlers.kop.security.oauth,1,io.streamnative.pulsar.handlers:oauth-client
org.oxerr.okcoin.fix.fix44,1,org.oxerr:okcoin-client-fix
com.couchbase.client.java.diagnostics,1,com.couchbase.client:java-client
com.mongodb.session,1,org.mongodb:mongodb-driver-core
org.springside.modules.utils.mapper,1,io.springside:springside-utils
org.springframework.cloud.bus.jackson,1,org.springframework.cloud:spring-cloud-bus
io.spring.initializr.actuate.autoconfigure,1,io.spring.initializr:initializr-actuator
org.springframework.data.mapping.callback,7,org.springframework.data:spring-data-commons
io.vertx.json.schema,1,io.vertx:vertx-json-schema
com.carrotsearch.sizeof,1,com.carrotsearch:java-sizeof
org.springframework.cloud.launcher.cli,1,org.springframework.cloud.launcher:spring-cloud-launcher-cli
org.springframework.jms.config,1,org.springframework.cloud:spring-cloud-sleuth-brave
org.springframework.statemachine.listener,1,org.springframework.statemachine:spring-statemachine-core
org.springframework.format.annotation,1,org.springframework:spring-context
org.springframework.integration.leader.event,1,org.springframework.integration:spring-integration-core
org.apache.pulsar.broker.intercept,1,io.streamnative:pulsar-broker
org.apache.flink.formats.common,1,org.apache.flink:flink-json
jetbrick.io.resource,1,com.github.subchen:jetbrick-commons
org.ssssssss.magicapi.core.handler,1,org.ssssssss:magic-api
com.spotify.folsom.client,1,com.spotify:folsom
com.stoyanr.evictor,1,com.stoyanr:evictor
org.springframework.cloud.context.named,1,org.springframework.cloud:spring-cloud-context
org.springframework.cloud.deployer.spi.util,1,org.springframework.cloud:spring-cloud-deployer-spi
org.elasticsearch.client.analytics,1,org.elasticsearch.client:elasticsearch-rest-high-level-client
org.ssssssss.script.annotation,1,org.ssssssss:magic-script
org.statefulj.persistence.memory,1,org.statefulj:statefulj-fsm
org.oxerr.okcoin.websocket.event,1,org.oxerr:okcoin-client-websocket
org.springframework.cloud.gateway.route.builder,1,org.springframework.cloud:spring-cloud-gateway-server
com.netflix.eureka.transport,1,com.netflix.eureka:eureka-core
org.springframework.cloud.sleuth.instrument.circuitbreaker,1,org.springframework.cloud:spring-cloud-sleuth-tests-common
org.apache.flink.table.catalog,1,org.apache.flink:flink-table-common
org.springframework.cloud.aws.core.io,1,org.springframework.cloud:spring-cloud-aws-core
org.springframework.cloud.aws.context.config,1,org.springframework.cloud:spring-cloud-aws-context
org.springframework.data.mongodb.core.convert,2,org.springframework.data:spring-data-mongodb
java8.util.function,2,net.sourceforge.streamsupport:streamsupport
org.apache.flink.testutils.junit,1,org.apache.flink:flink-test-utils-junit
org.springframework.boot.cli.compiler,1,org.springframework.boot:spring-boot-cli
com.amazonaws.services.simplesystemsmanagement,1,com.amazonaws:aws-java-sdk-ssm
org.springframework.data.mongodb.core.mapping,2,org.springframework.data:spring-data-mongodb
org.apache.flink.table.api,3,org.apache.flink:flink-table-api-java
org.springframework.cloud.aws.core.env,1,org.springframework.cloud:spring-cloud-aws-core
org.apache.qpid.proton,1,org.apache.qpid:proton-j
jetbrick.template.web,1,com.github.subchen:jetbrick-template-web
org.apache.pulsar.common,1,org.apache.pulsar:pulsar-client-all
com.jamonapi.jmx,1,com.jamonapi:jamon
io.norberg.automatter,1,io.norberg:auto-matter-annotation
com.p6spy.engine.spy.option,1,p6spy:p6spy
org.springframework.security.crypto.codec,1,org.springframework.security:spring-security-crypto
org.springframework.data.relational.core.sql.render,2,org.springframework.data:spring-data-relational
com.spotify.folsom.transcoder,1,com.spotify:folsom
org.springframework.boot.cli.command.grab,1,org.springframework.boot:spring-boot-cli
org.springframework.data.mongodb.repository.query,1,org.springframework.data:spring-data-mongodb
org.springframework.integration.dsl,1,org.springframework.integration:spring-integration-java-dsl
org.ssssssss.magicapi.core.config,1,org.ssssssss:magic-api
cn.stylefeng.roses.kernel.demo.exception,1,cn.stylefeng.roses:demo-api
org.springframework.cloud.sleuth.autoconfig.brave,1,org.springframework.cloud:spring-cloud-sleuth-autoconfigure
io.vertx.kafka.client.consumer,1,io.vertx:vertx-kafka-client
org.springframework.cloud.aws.core,1,org.springframework.cloud:spring-cloud-aws-core
org.springframework.cloud.bus,1,org.springframework.cloud:spring-cloud-bus
org.springframework.cloud.sleuth.instrument.task,1,org.springframework.cloud:spring-cloud-sleuth-tests-common
org.springframework.cloud.sleuth.autoconfig.instrument.jdbc,1,org.springframework.cloud:spring-cloud-sleuth-autoconfigure
org.springframework.data.r2dbc.connectionfactory,1,org.springframework.data:spring-data-r2dbc
org.supercsv.exception,1,net.sf.supercsv:super-csv
org.springframework.security.crypto.keygen,1,org.springframework.android:spring-android-auth
jersey.repackaged.com.google.common.cache,1,org.glassfish.jersey.bundles.repackaged:jersey-guava
com.drew.imaging,2,com.drewnoakes:metadata-extractor
net.schmizz.sshj.sftp,1,com.hierynomus:sshj
com.google.api.services.cloudresourcemanager,1,com.google.apis:google-api-services-cloudresourcemanager
org.springframework.integration.kafka.support,1,org.springframework.integration:spring-integration-kafka
dagger.internal,1,com.squareup.dagger:dagger
io.spring.initializr.generator.test.project,1,io.spring.initializr:initializr-generator-test
org.springframework.data.relational.repository.support,1,org.springframework.data:spring-data-relational
org.springframework.cloud.gateway.route,1,org.springframework.cloud:spring-cloud-gateway-server
org.springframework.cloud.task.configuration,1,org.springframework.cloud:spring-cloud-task-core
org.springframework.statemachine.region,1,org.springframework.statemachine:spring-statemachine-core
org.springframework.security.oauth2.provider.password,1,org.springframework.security.oauth:spring-security-oauth2
org.springframework.cloud.stream.converter,1,org.springframework.cloud:spring-cloud-stream
org.springframework.kafka.test.context,1,org.springframework.kafka:spring-kafka-test
org.springframework.cloud.sleuth.instrument.messaging,1,org.springframework.cloud:spring-cloud-sleuth-tests-common
org.springframework.cloud.schema.registry.client,1,org.springframework.cloud:spring-cloud-schema-registry-client
com.mongodb.reactivestreams.client.gridfs,1,org.mongodb:mongodb-driver-reactivestreams
org.h2.server,1,com.h2database:h2
org.springframework.cloud.sleuth.autoconfig.brave.instrument,1,org.springframework.cloud:spring-cloud-sleuth-autoconfigure
org.springframework.cloud.stream.binder.rabbit.admin,1,org.springframework.cloud:spring-cloud-stream-binder-rabbit-core
scala.runtime,2,org.scala-lang:scala-library
org.apache.pulsar.broker.protocol,1,io.streamnative:pulsar-broker
org.javasimon.console,1,org.javasimon:javasimon-console-embed
org.ssssssss.magicapi.datasource.model,1,org.ssssssss:magic-api
io.streamnative.kafka.client.one.zero,1,io.streamnative.pulsar.handlers:kafka-1-0
org.springframework.vault.client,2,org.springframework.vault:spring-vault-core
org.springframework.cloud.task.listener.annotation,1,org.springframework.cloud:spring-cloud-task-core
com.couchbase.client.java.encryption,1,com.couchbase.client:java-client
com.fazecast.jSerialComm,1,com.fazecast:jSerialComm
org.supercsv.io.dozer,1,net.sf.supercsv:super-csv-dozer
org.springframework.cloud.cluster.hazelcast,1,org.springframework.cloud:spring-cloud-cluster-hazelcast
org.springframework.cloud.gateway.mvc,1,org.springframework.cloud:spring-cloud-gateway-mvc
org.springframework.xd.dirt.modules.metadata,1,org.springframework.xd:spring-xd-dirt
io.spring.initializr.generator.project,1,io.spring.initializr:initializr-generator
org.springframework.cloud.cluster.zk.leader,1,org.springframework.cloud:spring-cloud-cluster-zookeeper
org.springframework.credhub.core.credential,1,org.springframework.credhub:spring-credhub-core
io.vertx.kafka.client.common,1,io.vertx:vertx-kafka-client
com.spotify.missinglink.datamodel,1,com.spotify:missinglink-core
org.springframework.cloud.aws.mail.simplemail,1,org.springframework.cloud:spring-cloud-aws-context
com.google.api.services.cloudresourcemanager.model,1,com.google.apis:google-api-services-cloudresourcemanager
org.springframework.cloud.task.repository,1,org.springframework.cloud:spring-cloud-task-core
org.springframework.data.rest.webmvc.support,1,org.springframework.data:spring-data-rest-webmvc
org.springframework.social.twitter.api,1,org.springframework.social:spring-social-twitter
org.springframework.data.repository.reactive,6,org.springframework.data:spring-data-commons
redis.client,1,com.github.spullara.redis:client
org.ssssssss.magicapi.core.resource,1,org.ssssssss:magic-api
com.netflix.discovery.converters,1,com.netflix.eureka:eureka-client
org.springframework.cloud.sleuth.autoconfig.zipkin2,1,org.springframework.cloud:spring-cloud-sleuth-autoconfigure
org.springframework.cloud.function.context,2,org.springframework.cloud:spring-cloud-function-context
io.spring.initializr.generator.buildsystem,1,io.spring.initializr:initializr-generator
org.springframework.cloud.aws.jdbc.rds,1,org.springframework.cloud:spring-cloud-aws-jdbc
org.springframework.cloud.aws.messaging.config,1,org.springframework.cloud:spring-cloud-aws-messaging
org.springframework.cloud.config.environment,1,org.springframework.cloud:spring-cloud-config-client
org.springframework.integration.support,1,org.springframework.integration:spring-integration-core
org.springframework.cloud.aws.messaging.listener,1,org.springframework.cloud:spring-cloud-aws-messaging
org.springframework.cloud.aws.core.region,1,org.springframework.cloud:spring-cloud-aws-core
org.eclipse.jgit.junit.http,1,org.eclipse.jgit:org.eclipse.jgit.junit.http
org.springframework.cloud.sleuth.instrument.async,1,org.springframework.cloud:spring-cloud-sleuth-tests-common
com.mongodb.bulk,1,org.mongodb:mongodb-driver-core
com.squareup.burst.annotation,1,com.squareup.burst:burst
org.ssssssss.magicapi.core.exception,1,org.ssssssss:magic-api
com.amazonaws.xray.spring.aop,1,com.amazonaws:aws-xray-recorder-sdk-spring
org.neo4j.driver.util,1,org.neo4j.driver:neo4j-java-driver
org.springframework.data.querydsl.binding,1,org.springframework.data:spring-data-commons
jetbrick.web.mvc,1,com.github.subchen:jetbrick-webmvc
org.springframework.cloud.config.server.support,1,org.springframework.cloud:spring-cloud-config-server
org.springframework.cloud.deployer.spi.scheduler,2,org.springframework.cloud:spring-cloud-deployer-spi
org.apache.solr.servlet,1,org.apache.solr:solr-core
org.springframework.kafka,1,org.springframework.kafka:spring-kafka
org.springframework.integration.kafka.outbound,1,org.springframework.integration:spring-integration-kafka
org.springframework.cloud.fn.http.request,1,org.springframework.cloud.fn:http-request-function
org.springframework.security.oauth2.client.token,1,org.springframework.security.oauth:spring-security-oauth2
org.javasimon.aop,1,org.javasimon:javasimon-core
org.springframework.cloud.stream.binder.rabbit.provisioning,1,org.springframework.cloud:spring-cloud-stream-binder-rabbit-core
org.springframework.cloud.stream.binder.kafka.streams,1,org.springframework.cloud:spring-cloud-stream-binder-kafka-streams
org.springframework.cloud.netflix.eureka.http,1,org.springframework.cloud:spring-cloud-netflix-eureka-client
org.springframework.amqp.support,1,org.springframework.amqp:spring-amqp
org.springframework.security.access.intercept,1,org.springframework.security:spring-security-core
org.springframework.shell.table,1,org.springframework.shell:spring-shell-table
org.apache.flink.table.catalog.exceptions,1,org.apache.flink:flink-table-common
org.springframework.cloud.bus.endpoint,1,org.springframework.cloud:spring-cloud-bus
io.spring.initializr.generator.version,1,io.spring.initializr:initializr-generator
org.ssssssss.script.parsing,1,org.ssssssss:magic-script
org.springframework.cloud.aws.messaging.support.converter,1,org.springframework.cloud:spring-cloud-aws-messaging
org.springframework.data.jdbc.core,1,org.springframework.data:spring-data-jdbc-core
org.springframework.integration.xml,1,org.springframework.integration:spring-integration-xml
jetbrick.template.runtime,1,com.github.subchen:jetbrick-template
cn.stylefeng.roses.kernel.demo.exception.enums,1,cn.stylefeng.roses:demo-api
io.spring.initializr.generator.spring.build,1,io.spring.initializr:initializr-generator-spring
org.postgresql.geometric,1,org.postgresql:postgresql
jetbrick.template.resolver,1,com.github.subchen:jetbrick-template
org.springframework.integration.router,1,org.springframework.integration:spring-integration-core
io.streamnative.kafka,1,io.streamnative.pulsar.handlers:kafka-3-0
org.apache.flink.formats.json,1,org.apache.flink:flink-json
org.springframework.boot.autoconfigure.security.oauth2.client,1,org.springframework.security.oauth.boot:spring-security-oauth2-autoconfigure
net.ttddyy.dsproxy.listener,3,net.ttddyy:datasource-proxy
org.springframework.cloud.function.json,1,org.springframework.cloud:spring-cloud-function-context
org.springframework.cloud.stream.binder.rabbit.properties,1,org.springframework.cloud:spring-cloud-stream-binder-rabbit-core
org.apache.kafka.common.metrics,1,org.apache.kafka:kafka-clients
org.javasimon,1,org.javasimon:javasimon-core
jetbrick.collection.iterator,1,com.github.subchen:jetbrick-commons
org.springframework.cloud.cluster.zk,1,org.springframework.cloud:spring-cloud-cluster-zookeeper
org.springframework.kafka.streams,1,org.springframework.kafka:spring-kafka
org.springframework.data.rest.core.support,1,org.springframework.data:spring-data-rest-core
io.vertx.micrometer,1,io.vertx:vertx-micrometer-metrics
org.springframework.cloud.sleuth.instrument.redis,1,org.springframework.cloud:spring-cloud-sleuth-tests-common
org.springframework.cloud.function.context.message,1,org.springframework.cloud:spring-cloud-function-context
io.spring.initializr.metadata.support,1,io.spring.initializr:initializr-metadata
org.springframework.shell.jline,1,org.springframework.shell:spring-shell-core
com.netflix.discovery,1,com.netflix.eureka:eureka-client
org.lognet.springboot.grpc,1,io.github.lognet:grpc-spring-boot-starter
java8.lang,2,net.sourceforge.streamsupport:streamsupport
org.springframework.cloud.sleuth.autoconfig.instrument.reactor,1,org.springframework.cloud:spring-cloud-sleuth-autoconfigure
org.springframework.integration.test.util,1,org.springframework.integration:spring-integration-test
net.spy.memcached.protocol,1,net.spy:spymemcached
brave.opentracing,2,io.opentracing.brave:brave-opentracing
java8.util.concurrent.atomic,2,net.sourceforge.streamsupport:streamsupport-atomic
org.apache.flink.table.types.logical,1,org.apache.flink:flink-table-common
org.springframework.cloud.sleuth.instrument.cassandra,1,org.springframework.cloud:spring-cloud-sleuth-instrumentation
org.springframework.data.spel,5,org.springframework.data:spring-data-commons
redis.util,1,com.github.spullara.redis:util
org.springframework.boot.cli.compiler.grape,1,org.springframework.boot:spring-boot-cli
org.springframework.cloud.gateway.support,1,org.springframework.cloud:spring-cloud-gateway-server
org.oxerr.okcoin.rest,1,org.oxerr:okcoin-client-rest
io.spring.initializr.generator.packaging.war,1,io.spring.initializr:initializr-generator
org.springframework.data.relational.core.sql,2,org.springframework.data:spring-data-relational
org.springframework.shell,1,org.springframework.shell:spring-shell-core
org.springframework.data.redis.serializer,2,org.springframework.data:spring-data-redis
com.jamonapi,1,com.jamonapi:jamon
org.springframework.boot.cli.util,1,org.springframework.boot:spring-boot-cli
com.netflix.eureka.util,1,com.netflix.eureka:eureka-core
