repositoryName,packages
w3c/epubcheck,"[org.junit.matchers,org.codehaus.jackson.map.annotate,net.sf.saxon.om,net.sf.saxon.expr,org.codehaus.jackson,net.sf.saxon,net.sf.saxon.lib,org.junit.runner,io.cucumber.junit,org.junit,org.apache.commons.compress.archivers.zip,net.sf.saxon.sxpath,com.thaiopensource.validate.schematron,org.json.simple,org.codehaus.jackson.annotate,org.hamcrest,com.thaiopensource.resolver,io.cucumber.java.en,com.google,com.thaiopensource.validate.rng,org.codehaus.jackson.map,io.cucumber.java,net.sf.saxon.jaxp,com.thaiopensource.validate,net.sf.saxon.trans,net.sf.saxon.value,net.sf.saxon.functions,com.thaiopensource.util,com.thaiopensource.validate.auto]"
walkmod/walkmod-core,"[org.codehaus.groovy,groovy.io,org.apache.ivy.core,com.alibaba.fastjson,groovy.lang,org.hamcrest,com.fasterxml.jackson.databind.node,org.springframework.context.support,de.vandermeer.asciitable.v2,difflib,org.walkmod.merger,org.apache.commons.io.filefilter,de.vandermeer.asciitable.commons,org.junit,org.apache.ivy.util,org.apache.log4j,com.alibaba.fastjson.parser,org.codehaus.groovy.jsr223,com.fasterxml.jackson.databind,org.apache.ivy.plugins,com.beust.jcommander,org.apache.commons.lang,groovy.text,com.fasterxml.jackson.dataformat.yaml,org.apache.ivy,org.apache.commons.io]"
wangweiX/blockchain-java,"[lombok,org.bouncycastle.crypto.digests,com.google,com.esotericsoftware.kryo.io,org.bouncycastle.jcajce.provider,org.bouncycastle.math.ec,org.apache.commons.cli,org.bouncycastle.jce.provider,org.bouncycastle.jce.spec,com.esotericsoftware.kryo,org.bouncycastle.util,org.apache.commons.lang3.math,org.apache.commons.lang3,org.apache,org.rocksdb,lombok.extern,org.bouncycastle.jce]"
warmuuh/libsass-maven-plugin,"[org.apache.maven.project,org.junit,org.apache.maven.plugin.logging,org.apache.maven.plugin,org.apache.maven.artifact,org.webjars,io.bit3.jsass.importer,org.sonatype.plexus.build.incremental,io.bit3.jsass]"
webbit/webbit,"[org.jboss.netty.channel.group,org.junit.matchers,org.jboss.netty.util,org.mockito,com.google,org.jboss.netty.buffer,org.jboss.netty.channel.socket,org.jboss.netty.handler.ssl,org.junit,org.hamcrest.core,org.jboss.netty.handler.codec,org.jboss.netty.channel,org.jboss.netty.bootstrap,org.apache.http.impl.nio.client]"
webfolderio/ui4j,"[org.aspectj.lang.reflect,io.webfolder.ui4j.api.event,org.aspectj.lang,com.eclipsesource.json,org.aspectj.lang.annotation,io.webfolder.ui4j.api.util,org.slf4j,org.junit.runner,org.junit,io.webfolder.ui4j.api.browser,io.webfolder.ui4j.spi,fi.iki.elonen,io.webfolder.ui4j.api.dom,org.junit.runners,io.webfolder.ui4j.api.dialog]"
webmetrics/browsermob-proxy,"[org.codehaus.jackson.map.annotate,org.apache.http.cookie.params,org.bouncycastle.x509.extension,org.bouncycastle.crypto.digests,org.apache.http.conn.ssl,org.eclipse.jetty.servlet,org.codehaus.jackson,com.google.sitebricks.http,org.bouncycastle.asn1,org.apache.http.client.methods,org.apache.http.impl.auth,com.google.inject.name,org.apache.http.impl.cookie,com.google.sitebricks,org.junit,org.apache.http.impl.client,org.bouncycastle.jce.provider,org.openqa.selenium,org.apache.http.impl.conn,org.apache.http.auth,org.apache.tools.ant.util,org.bouncycastle.asn1.x509,org.apache.tools.ant,org.eclipse.jetty.server,joptsimple,com.google.inject.binder,org.codehaus.jackson.map.ser,org.apache.commons.io,org.codehaus.jackson.annotate,org.apache.http.client.params,org.apache.http.client.utils,org.apache.http.client,org.hamcrest,org.apache.http.entity.mime,org.apache.http.conn,org.apache.http.client.protocol,org.apache.http.entity.mime.content,org.bouncycastle.x509,org.eclipse.jetty.server.handler,org.codehaus.jackson.map,org.apache.http.conn.scheme,org.bouncycastle.util.encoders,org.apache.tools.ant.types,org.apache.http.client.entity,com.google.inject,junit.framework,org.apache.http.conn.params,org.apache.tools.ant.taskdefs,com.google.sitebricks.headless,com.google.inject.servlet,org.apache.http.conn.routing,org.apache.http.cookie,com.google.sitebricks.client,org.bouncycastle.jce]"
webrtc/KITE,"[org.apache.commons.net.ftp,org.apache.commons.net,com.google,com.blueconic.browscap]"
weiboad/fiery,"[org.apache.lucene.index,org.apache.lucene.document,org.apache.lucene.queryparser.classic,okhttp3,org.apache.lucene.search,org.apache.lucene.analysis,org.apache.lucene.store,com.google,org.apache.kafka.common,com.alibaba.druid.sql,com.alibaba.druid.util,org.jetbrains.annotations,org.apache.lucene.util,org.apache.lucene.analysis.cn.smart,org.apache.commons.cli,org.apache.commons.lang,org.apache.kafka.common.errors,org.apache.kafka.clients.consumer,org.rocksdb,org.apache.kafka.clients.producer]"
weizhiqiang1995/erp-pro,"[com.alibaba.fastjson,com.ctrip.framework.apollo,com.ctrip.framework.apollo.spring,com.github.miemiedev.mybatis.paginator.domain,com.ctrip.framework.apollo.model]"
wengwh/plumdo-work,"[org.apache.commons.lang3.time,org.flowable.editor.language.json,org.flowable.editor.constants,com.google,io.jsonwebtoken,org.apache.commons.lang3,org.apache.commons.io]"
wesabe/grendel,"[org.fest.assertions,org.mockito.invocation,org.junit.runner,org.junit,org.bouncycastle.openpgp,org.joda.time,org.mockito,org.mockito.stubbing,org.bouncycastle.bcpg,org.junit.experimental,org.joda.time.base,org.joda.time.format]"
whitesock/open-replicator,[org.slf4j]
wildfirechat/im-app/server,"[org.json.simple,com.tencentcloudapi.common.exception,io.minio.errors,com.qiniu.http,com.qiniu.storage,com.google,com.qiniu.util,com.aliyuncs.http,com.qiniu.storage.model,com.tencentcloudapi.sms.v20210111,com.tencentcloudapi.common,com.aliyuncs.profile,com.qiniu.common,io.minio,org.slf4j,com.aliyuncs.exceptions,com.aliyuncs,com.aliyun.oss,com.aliyuncs.utils,com.aliyun.oss.model,org.apache.shiro.spring.web,com.tencentcloudapi.common.profile]"
wildfly/jandex,"[net.bytebuddy.dynamic,net.bytebuddy.matcher,net.bytebuddy.implementation,net.bytebuddy.utility,org.junit,junit.framework,net.bytebuddy.description,org.apache.tools.ant,net.bytebuddy.asm,org.junit.function,org.apache.tools.ant.types,net.bytebuddy]"
willowtreeapps/OAK,"[android.widget,oak,android.test.suitebuilder,com.github.rtyley.android.sherlock.roboguice.activity,com.github.rtyley.android.sherlock.roboguice.fragment,android.animation,com.actionbarsherlock.app,android.view,oak.widget,roboguice.inject,android.webkit,oak.sectionlistview,oak.demo,android.util,android.annotation,android.os,com.nineoldandroids.view,oak.util,oak.viewmodel,android.net,android.graphics,android.database,com.actionbarsherlock.view,android.text,oak.aspectratioview,junit.framework,oak.app,android.content,org.apache.http,android.preference,android.app,android,android.test]"
windy1/google-places-api-java,"[org.apache.http.client,org.junit,org.apache.http.impl.client,org.apache.http.client.methods,org.json,org.apache.commons.io]"
wix/wix-embedded-mysql,"[com.wix.mysql,de.flapdoodle.embed.process.distribution,de.flapdoodle.embed.process.io.directories,de.flapdoodle.embed.process.collections,de.flapdoodle.embed.process.runtime,de.flapdoodle.embed.process.config.io,com.wix.mysql.config,org.apache.commons.io.filefilter,de.flapdoodle.embed.process.builder,de.flapdoodle.embed.process.extract,com.wix.mysql.distribution,de.flapdoodle.embed.process.store,de.flapdoodle.embed.process.config.store,de.flapdoodle.embed.process.io.progress,de.flapdoodle.embed.process.io,de.flapdoodle.embed.process.config,org.apache.commons.io]"
wiztools/rest-client,"[org.wiztools.appupdate,org.wiztools.filechooser]"
woorea/openstack-java-sdk,"[com.woorea.openstack.glance,com.woorea.openstack.glance.model.v2,com.woorea.openstack.base.client,com.woorea.openstack.keystone.api,com.woorea.openstack.keystone.utils,com.woorea.openstack.keystone.v3.model,com.woorea.openstack.keystone.model,com.woorea.openstack.swift,org.glassfish.jersey.jackson,com.woorea.openstack.ceilometer,jline.console,com.woorea.openstack.keystone,com.woorea.openstack.glance.model,org.junit,org.apache.commons.cli,org.jboss.resteasy.client,com.woorea.openstack.nova.api,com.sun.jersey.api.client.config,com.woorea.openstack.swift.model,com.woorea.openstack.heat.model,jline,com.woorea.openstack.quantum.model,com.sun.jersey.api.client.filter,com.woorea.openstack.nova,com.fasterxml.jackson.jaxrs.json,com.woorea.openstack.ceilometer.v2.model,com.woorea.openstack.cinder.model,com.woorea.openstack.keystone.model.authentication,com.woorea.openstack.quantum.api,org.jboss.resteasy.spi,com.woorea.openstack.keystone.v3,com.woorea.openstack.heat,com.sun.jersey.client.impl,com.fasterxml.jackson.databind,com.woorea.openstack.nova.model,com.woorea.openstack.quantum,com.sun.jersey.api.client,com.woorea.openstack.swift.api,org.jboss.resteasy.plugins.providers]"
write2munish/Akka-Essentials,"[akka.util,akka.persistence,com.google,akka.pattern,akka.kernel,akka.actor,akka.transactor,scala.collection,scala.concurrent,akka.routing,akka.serialization,akka.remote,akka.agent,akka.japi,org.junit,junit.framework,akka.remote.routing,akka.dispatch,akka.testkit,com.typesafe.config,akka.event]"
wstrange/GoogleAuth,"[org.apache.http.client.utils,org.junit,org.apache]"
wuman/android-oauth-client,"[de.keyboardsurfer.android.widget.crouton,android.support.v4.app,android.widget,android.annotation,org.robolectric,android.os,com.wuman.android.auth,android.view,android.net,com.squareup.picasso,android.graphics,android.database,org.junit.runner,org.robolectric.util,android.text,org.junit,junit.framework,android.support.v4.content,android.content,android.webkit,com.google.api.client.json.jackson,android.app,com.wuman.android.auth.oauth2,android,android.util]"
wuyouzhuguli/SpringAll,"[springfox.documentation.swagger2.annotations,org.apache.shiro.cache.ehcache,com.auth0.jwt,org.crazycake.shiro,com.auth0.jwt.exceptions,org.apache.shiro.spring,de.codecentric.boot.admin.config,com.auth0.jwt.interfaces,com.auth0.jwt.algorithms,org.apache.shiro.spring.web,io.jsonwebtoken,com.alibaba.druid.spring.boot.autoconfigure,at.pollux.thymeleaf.shiro.dialect,org.apache.shiro.spring.security,org.apache.commons.lang3]"
ww20081120/framework,"[org.apache.velocity,org.apache.rocketmq.client.consumer,com.alibaba.fastjson,org.apache.velocity.app,org.apache.shardingsphere.elasticjob.lite.api.bootstrap.impl,io.protostuff,org.apache.spark.sql,net.coobird.thumbnailator,org.jasypt.encryption.pbe,org.apache.rocketmq.client.exception,org.dom4j,ognl,com.alibaba.fastjson.support,org.apache.commons.collections,org.apache.velocity.runtime,org.apache.velocity.context,com.alibaba.druid.proxy,io.protostuff.runtime,com.alibaba.druid.pool,com.alibaba.druid.filter,org.apache.rocketmq.client.producer,com.alibaba.fastjson.parser,com.beust.jcommander,org.apache.commons.lang,org.apache.rocketmq.client,org.apache.commons.io]"
wwadge/bonecp,"[org.mockito.invocation,org.easymock,org.hibernate.service,org.jfree.chart.plot,com.mchange.v2.c3p0.impl,org.hibernate.engine,org.springframework.jdbc.support,org.springframework.jdbc.datasource,org.hibernate.cfg,org.junit.runner,org.junit,com.jolbox.bonecp.hooks,org.apache.commons.cli,org.jfree.chart.renderer,org.hibernate.internal,com.jolbox.bonecp,org.mockito.runners,org.jfree.chart,org.apache.commons.dbcp,org.jfree.data.xy,org.mockito,com.google,org.hibernate,org.slf4j,com.mchange.v2.c3p0,com.thoughtworks.qdox,com.thoughtworks.qdox.model,junit.framework,org.mockito.stubbing,org.jfree.data.category]"
wxgzgl/LarkMidTable,"[springfox.documentation.swagger2.mappers,com.ververica.cdc.connectors,org.springframework.core.env,io.netty.channel.nio,groovy.lang,org.apache.flink.streaming.api.windowing.time,org.apache.flink.streaming.api.environment,oshi.hardware,io.debezium.data,org.springframework.context.i18n,org.junit.runner,org.springframework.context.annotation,org.apache.commons.cli,org.apache.iceberg.flink.sink,com.alibaba.druid.pool,io.netty.handler.codec,io.netty.channel.socket,org.apache.commons.io,org.apache.flink.table.api,io.netty.buffer,com.sun.jna,com.alibaba.fastjson,com.github.xiaoymin.swaggerbootstrapui,io.netty.util,com.alibaba.druid.util,org.springframework.stereotype,cn.hutool.json,org.apache.flink.api.java.operators,org.springframework.beans,org.slf4j,org.apache.spark.streaming.api,org.springframework.ui,com.alibaba.fastjson.annotation,org.apache.commons.lang3.builder,org.apache.commons.lang3,org.apache,org.apache.iceberg.flink,com.mongodb,springfox.documentation.swagger2.annotations,org.springframework.beans.factory,org.apache.spark.streaming,org.slf4j.helpers,io.swagger.models.parameters,org.springframework.core.io,com.fasterxml.jackson.core,cn.hutool.core,oshi,com.caucho.hessian.io,org.junit,io.netty.handler.timeout,org.springframework.core.annotation,io.netty.bootstrap,io.jsonwebtoken,org.apache.kafka.connect,org.apache.flink.streaming.api.datastream,com.mongodb.client,com.google.common.collect,org.springframework.util,org.apache.iceberg.flink.source,org.apache.hadoop.hbase,io.netty.util.concurrent,org.apache.hadoop.conf,org.springframework.beans.propertyeditors,com.fasterxml.jackson.annotation,io.netty.channel,com.alibaba.druid.sql,com.alibaba.fastjson.serializer,org.bson,org.springframework.context,com.jcraft.jsch,org.apache.maven.shared.invoker,com.ververica.cdc.debezium,net.sourceforge.jtds.jdbcx,org.apache.hadoop.hbase.client,com.fasterxml.jackson.databind,com.fasterxml.jackson.databind.type,ch.ethz.ssh2,io.swagger.models,org.apache.flink.api.java]"
wycm/zhihu-crawler,"[lombok,com.alibaba.fastjson,org.jsoup.nodes,redis.clients.util,org.asynchttpclient.proxy,org.asynchttpclient,com.alibaba.fastjson.serializer,org.jsoup.select,org.jsoup,org.asynchttpclient.uri,org.asynchttpclient.cookie,org.apache.commons.lang3,redis.clients.jedis,lombok.extern]"
x-ream/sqli,"[io.xream.sqli.exception,io.xream.sqli.support,io.xream.sqli.filter,com.fasterxml.jackson.datatype.jsr310,io.xream.sqli.page,io.xream.sqli.builder,io.xream.sqli.spi,io.xream.sqli.util,io.xream.sqli.dialect,io.xream.sqli.parser,org.slf4j,io.xream.sqli.api,io.xream.sqli.builder.internal,io.xream.sqli.converter,io.xream.sqli.api.customizer,com.fasterxml.jackson.databind,com.fasterxml.jackson.databind.type,io.xream.sqli.mapping,io.xream.sqli.core,io.xream.sqli.cache]"
x-ream/x7,"[io.xream.sqli.exception,io.xream.sqli.annotation,io.xream.x7.base.exception,io.xream.x7.fallback,io.xream.x7.reyc,org.apache.thrift.transport,org.apache.commons.beanutils,io.xream.x7.repository.jdbctemplate,io.xream.x7.base.util,io.xream.sqli.test,org.apache.http.client.methods,org.apache.thrift,io.xream.sqli.repository.internal,io.xream.sqli.starter,org.apache.commons.collections,io.xream.x7.lock,org.apache.http.impl.client,io.xream.sqli.cache.internal,io.xream.sqli.converter,io.xream.x7.sqli.repository.proxy,org.apache.http.client.config,io.xream.sqli.core,io.xream.sqli.support,io.xream.x7.reyc.api,io.xream.sqli.filter,com.alibaba.fastjson,org.apache.http.conn,okhttp3,io.github.resilience4j.retry,io.xream.sqli.page,io.xream.x7.sqli.repository.config.datasource,io.xream.x7,org.apache.thrift.protocol,io.xream.sqli.builder,io.xream.sqli.spi,io.xream.x7.reyc.internal,io.xream.sqli.dialect,io.xream.sqli.util,io.xream.x7.lock.customizer,org.slf4j,io.xream.sqli.parser,io.xream.sqli.api,io.xream.x7.sqli.repository.dialect,io.xream.sqli.api.customizer,io.xream.sqli.spi.customizer,io.xream.sqli.mapping,io.xream.x7.annotation,io.xream.x7.base.web,io.xream.x7.base.api,io.xream.sqli.repository.init]"
xSAVIKx/AndroidScreencast,"[org.slf4j,com.android.ddmlib,dagger,com.google]"
xaecbd/KafkaCenter,"[com.alibaba.fastjson,com.alibaba.fastjson.parser,org,org.apache.commons.io]"
xebialabs/overthere,"[com.xebialabs.overthere.spi,com.xebialabs.overthere,com.xebialabs.overthere.util,com.xebialabs.overthere.gcp,com.xebialabs.overthere.ssh,com.xebialabs.overthere.cifs]"
xgdsmileboy/SimFix,"[org.junit.runner,org.junit,junit.framework,com.github.javaparser.ast,com.github.javaparser]"
xiaolyuh/layering-cache,"[org.springframework.aop.framework,lombok,org.springframework.beans.factory,org.springframework.remoting,org.springframework.aop.support,io.lettuce.core.cluster,io.lettuce.core.api,com.alibaba.fastjson.util,com.github.xiaolyuh.redis.clinet,org.aspectj.lang,com.github.xiaolyuh.cache.config,com.github.benmanes.caffeine.cache,com.github.xiaolyuh.support,com.github.xiaolyuh.setting,com.github.xiaolyuh.listener,org.junit.runner,org.springframework.lang,org.springframework.context.annotation,org.junit,org.springframework.core.annotation,org.springframework.boot.autoconfigure.condition,io.lettuce.core.internal,com.alibaba.fastjson.parser,com.github.xiaolyuh.manager,com.github.xiaolyuh.aspect,com.github.xiaolyuh.redis.serializer,org.springframework.boot.autoconfigure,org.springframework.core,org.springframework.util,com.github.xiaolyuh.stats.extend,com.alibaba.fastjson,io.lettuce.core.dynamic,org.springframework.context.expression,okhttp3,io.lettuce.core.codec,org.aspectj.lang.reflect,io.protostuff,com.esotericsoftware.kryo.io,com.github.xiaolyuh.stats,org.springframework.stereotype,org.aspectj.lang.annotation,com.alibaba.fastjson.serializer,org.springframework.scheduling.concurrent,io.lettuce.core,org.slf4j,com.github.xiaolyuh.annotation,io.protostuff.runtime,io.lettuce.core.pubsub,com.github.xiaolyuh.cache,com.github.xiaolyuh.util,com.esotericsoftware.kryo,com.fasterxml.jackson.databind,com.alibaba.fastjson.annotation,lombok.extern]"
xiaowei1118/java/server,"[org.mybatis.spring,org.mybatis.spring.mapper,cn.jpush.api.push,cn.jpush.api,com.alibaba.fastjson,com.alibaba.druid.pool,cn.jpush.api.common,com.mysql.jdbc,org.apache,org.apache.commons.io]"
